id,display_name,about_me,age,creation_date,last_access_date,location,reputation,up_votes,down_votes,views,profile_image_url,website_url
241456,Daniel,<p>A travelling developer.</p>,,2009-12-31 09:29:54.223 UTC,2019-11-27 21:07:32.803 UTC,"New York, NY, USA",1833,146,3,101,,
241673,Steve,,,2009-12-31 18:29:31.473 UTC,2019-11-30 21:34:10.753 UTC,,4072,133,4,236,,
242397,jhurtado,<p>Software Engineer based on the beautiful Emerald City. </p>,,2010-01-02 19:15:41.453 UTC,2019-11-30 03:13:24.487 UTC,"Seattle, WA, USA",7691,193,5,250,,
242732,nbd,,,2010-01-03 15:53:58.743 UTC,2010-01-05 14:47:50.483 UTC,,36,0,0,15,,
243263,dkl,,,2010-01-04 15:04:41.213 UTC,2019-11-19 19:38:30.813 UTC,,3378,60,0,150,,http://blog.kolman.cz
243572,Doc,"<p>look, listen, learn, live</p>",,2010-01-05 00:12:58.247 UTC,2019-11-30 18:09:51.267 UTC,"Athens, Greece",169,199,0,137,,http://cafeaudoc.blogspot.gom
243922,Cybear,,,2010-01-05 13:05:36.653 UTC,2018-03-19 15:51:10.450 UTC,"Copenhagen, Denmark",460,82,5,37,,http://soderqvist.net
244058,Florian,,,2010-01-05 15:51:31.357 UTC,2019-11-29 13:40:50.790 UTC,"Leipzig, Germany",7631,164,18,882,,http://knplabs.com
244346,Cynthia,,,2010-01-05 23:16:39.103 UTC,2018-07-03 21:42:57.263 UTC,California,1850,25,0,226,,
246027,Drew,,,2010-01-08 00:02:08.133 UTC,2015-04-29 18:15:33.003 UTC,"Portland, OR",79,3,0,17,,http://www.drewbarnard.com/
246091,user246091,,,2010-01-08 02:30:42.623 UTC,2010-08-02 21:09:05.997 UTC,,358,13,0,30,,
246707,sterling,,,2010-01-08 02:45:58.940 UTC,2018-04-19 23:44:46.157 UTC,,615,85,0,54,,
247164,Hoornet,<p>I am a self-taught android developer currently learning and developing apps for Android in Kotlin and Flutter.</p>,,2009-01-08 17:25:01.610 UTC,2019-10-31 13:25:39.690 UTC,"Idrija, Slovenia",900,40,1,69,,
247241,Roger Rogers,,,2010-01-09 21:16:04.820 UTC,2011-02-07 19:14:38.243 UTC,,525,7,0,61,,
249792,intland,,,2010-01-13 12:24:04.657 UTC,2012-04-30 08:42:49.433 UTC,"Stuttgart, Germany",576,2,0,117,,http://www.intland.com
249980,jjfine,I am,,2010-01-13 16:16:45.640 UTC,2017-08-10 16:10:11.550 UTC,New Jersey,809,36,4,40,,http://www.twitter.com/jjfine
250079,Nic Benders,,,2010-01-13 18:12:24.630 UTC,2019-08-11 07:27:08.213 UTC,"Portland, OR",751,64,4,33,,http://nicbenders.com/
250918,Reinstate Monica,"<h2>Consider supporting Monica Cellio's gofundme <a href=""https://www.gofundme.com/f/stop-stack-overflow-from-defaming-its-users"" rel=""nofollow noreferrer"">here >>></a></h2>

<p>A popular and well-respected volunteer network moderator, Monica Cellio, <a href=""https://judaism.meta.stackexchange.com/questions/5193"">was terminated without warning</a> and <a href=""https://meta.stackexchange.com/questions/334133"">portrayed to the press as misgendering trans people</a> by Stack Overflow, Inc. All signs suggest this was an erroneous, if not malicious, decision not founded on fact, which the company is completely failing to take any responsibility for. <a href=""https://meta.stackexchange.com/questions/333965"">This has caused an enormous and ongoing uproar in the community.</a></p>

<p>Monica and the community have been quite literally <strong>begging</strong> for
<em>some</em> kind of response from the company either opening up a path to reinstatement, or justifying their decision to terminate her, for more than a month now. She's made many good-faith offers to talk, and others have offered to mediate (and made <a href=""https://meta.stackexchange.com/search?q=monica"">dozens of constructive suggestions on how to resolve the situation</a>). Several members of the Lavender community have spoken up on her behalf, e.g. in <a href=""https://meta.stackexchange.com/questions/336731"">this prominent post</a>.</p>

<p>So far, Stack Overflow, Inc. has met all of this with thunderous silence. As a long-time contributor and someone always willing to see the good in the company's and its employees' actions and assume good faith, I'm still struggling to come to terms with the corporate callousness of this behaviour which we have to assume now is the new normal.</p>

<p><a href=""https://meta.stackexchange.com/questions/336526"">Having exhausted all other means of communication,</a> Monica is now raising funds for potential legal action to clear her name. This is in her own interest, but arguably also in the interest of the SO community at large. While only the libel is likely to be legally actionable, it might establish at least <em>some</em> boundaries to what the company can do to its volunteers, as well as be a symbolic slap in the face of a business that appears to have lost all respect for the community that keeps it alive.</p>

<p>I have complete trust the funds will be used well and anything left over (say because they decide to do the right thing after all and legal action becomes unnecessary) will go toward good causes. </p>

<p><strong><a href=""https://www.gofundme.com/f/stop-stack-overflow-from-defaming-its-users"" rel=""nofollow noreferrer"">Consider supporting her today.</a></strong></p>",,2010-01-14 17:01:53.683 UTC,2019-11-27 14:36:11.963 UTC,,5910,1301,35,473,https://i.stack.imgur.com/fGuXb.png?s=128&g=1,
250975,blindjesse,,,2010-01-14 18:23:04.600 UTC,2019-11-30 23:33:08.180 UTC,"Flagstaff, AZ",3720,160,29,141,,
251626,FabianSilva,<p>Actually programming on .NET asp.net MVC / .net core (webapi) / css+Html5 + VueJS and doing and learning each day new stuff</p>,,2010-01-15 15:14:48.010 UTC,2019-11-30 21:17:44.507 UTC,"Buenos Aires, Argentina",263,497,0,72,https://i.stack.imgur.com/MYud4.png,
252428,griotspeak,<p>A Nerd.</p>,,2010-01-17 01:24:16.170 UTC,2019-07-05 04:28:32.600 UTC,,11922,882,5,352,,http://mod-12.com
253721,Dobler,,,2010-01-19 04:42:26.200 UTC,2019-11-25 19:33:14.983 UTC,"Los Angeles, CA, United States",791,305,7,79,,http://br4incandy.com
254704,porgarmingduod,,,2010-01-20 08:42:02.177 UTC,2018-02-26 11:15:13.310 UTC,,6502,326,48,301,,
255307,akim,,,2010-01-20 22:02:04.260 UTC,2019-04-17 20:53:07.067 UTC,,191,15,0,23,,http://www.veritone.com
255610,Luis Medel,<p>Hi! :-)</p>,,2010-01-21 08:52:23.270 UTC,2019-05-03 07:50:12.980 UTC,"Almería, Spain",453,6,2,39,,http://luismedel.com
256241,soupagain,,,2010-01-21 22:19:55.340 UTC,2013-09-17 13:36:31.960 UTC,,963,26,0,82,,
256552,Lazylabs,,,2010-01-22 08:38:56.743 UTC,2017-04-24 19:06:45.330 UTC,India,1254,64,0,101,,http://harwinder.org
256652,Andy,,,2010-01-22 11:13:03.003 UTC,2019-11-28 14:30:35.973 UTC,,183,17,0,16,,
257672,Ansari,<p><strong>#SOreadytohelp</strong></p>,,2010-01-24 03:45:16.523 UTC,2019-07-13 19:41:05.880 UTC,"Lahore, Pakistan",1599,84,7,193,,https://www.linkedin.com/in/ahmadansari
257861,dangerstat,iCode,,2010-01-24 16:10:45.680 UTC,2010-05-09 17:31:32.423 UTC,United Kingdom,467,22,8,54,,
258283,pk.,,,2010-01-25 09:19:47.567 UTC,2010-01-30 14:23:01.653 UTC,,81,0,0,15,,
259451,Jeremy Anderson,<p>Jeremy Anderson is a software developer at Code Adept. </p>,,2010-01-26 17:49:41.113 UTC,2019-11-27 01:19:19.560 UTC,"Grand Rapids, MI",158,13,0,29,,http://blog.code-adept.com
260747,Kency,,,2010-01-28 07:45:47.160 UTC,2017-04-21 15:40:51.057 UTC,,640,19,0,124,,
260877,emilolsson,"<p>Highly codified inventions, small wonders &amp; borderline art. 100% Freelance: Code, Design, Typography.</p>",,2010-01-28 10:59:50.757 UTC,2019-11-29 19:14:28.483 UTC,"Stockholm, Sweden",1758,10,1,120,,http://emilolsson.com
261002,user261002,,,2010-01-28 13:23:08.650 UTC,2019-10-25 16:19:54.657 UTC,,1722,439,4,335,,
261220,Dameon,,,2010-01-28 18:00:49.583 UTC,2010-01-28 18:00:49.583 UTC,,2609,0,0,59,,
261417,Benoittr,,,2010-01-28 22:44:49.283 UTC,2019-11-30 14:21:09.130 UTC,"Montreal, Canada",3071,169,0,102,,
261872,Bryan,,,2010-01-29 14:24:40 UTC,2019-03-11 18:43:41.023 UTC,,381,3,0,241,,
263145,momo,,,2010-02-01 00:31:42.820 UTC,2010-02-09 02:46:00.240 UTC,,449,0,0,21,,
263692,TheOx,<p>Meteorological software developer with extensive web development experience.</p>,,2010-02-01 16:45:37.713 UTC,2019-11-30 17:45:08.500 UTC,"Huron, OH",2112,289,31,119,,http://www.linkedin.com/in/joxtoby
264264,Gavin,,,2010-02-02 11:12:26.703 UTC,2019-11-29 17:05:39.430 UTC,,4638,11,4,120,,
264661,Spencer,,,2010-02-02 19:37:38.550 UTC,2019-10-30 18:21:55.443 UTC,,491,3,0,18,,http://spencercreasey.com
264681,Ken Chu,,,2010-02-02 20:03:39.710 UTC,2018-07-27 00:43:58.680 UTC,,61,2,0,15,,
265232,Richard Marr,,,2010-02-03 11:42:28.400 UTC,2019-11-26 15:25:53.013 UTC,"London, United Kingdom",2564,153,3,318,,
266533,Valeriu Paloş,,,2010-02-04 20:04:24.550 UTC,2010-02-04 20:04:24.550 UTC,,151,0,0,18,,http://valeriu.palos.ro
267158,lou,,,2010-02-05 14:59:52.400 UTC,2015-04-29 16:09:49.330 UTC,,153,11,0,16,,
268730,Skadoosh,,,2010-02-08 14:58:32.123 UTC,2019-11-18 22:37:11.350 UTC,,2379,543,15,248,https://i.stack.imgur.com/1kCOy.jpg,
271644,Alexander Efimov,,,2009-12-07 11:43:51.510 UTC,2019-11-25 14:22:15.563 UTC,Russia,2645,136,2,319,,http://dotnetpart.blogspot.com
273306,Mitzi,,,2010-02-15 07:44:08.597 UTC,2019-11-20 10:00:35.320 UTC,,1608,47,1,48,,
275661,Peter McLain,,,2010-02-17 22:55:41.123 UTC,2010-02-18 21:17:00.120 UTC,,56,0,0,15,,http://maglevity.wordpress.com/
275674,Jony,<p>I am Java programmer learning new and exciting technologies.</p>,,2010-02-17 23:22:02.387 UTC,2017-10-10 03:52:01.440 UTC,California,5826,116,8,479,,
277039,schmkr,,,2010-02-19 14:44:59.133 UTC,2019-11-22 10:24:21.773 UTC,Netherlands,93,19,0,17,,http://alwinschoemaker.nl
277874,Kedare,"<p>Network Operations Engineer,
Site Reliability Engineer,
DevOps,
Geek :)</p>",,2010-02-20 23:06:11.737 UTC,2019-11-29 21:07:22.483 UTC,"Nantes, France",1215,369,9,201,,http://blog.kedare.net
278103,Yavor,"<p><a href=""http://twitter.com/javornikolov"">@javornikolov</a></p>",,2010-02-21 13:30:57.280 UTC,2019-11-27 14:10:05.587 UTC,,321,2,0,25,,http://javornikolov.wordpress.com
278383,JKD,,,2010-02-22 01:15:45.413 UTC,2019-03-07 21:40:15.440 UTC,,491,6,0,15,,
278843,Andrei S,"<p>Ruby On Rails programmer</p>

<p>UI/UX designer</p>",,2010-02-22 16:36:32.597 UTC,2019-10-07 20:07:31.337 UTC,Romania,6072,277,1,291,,http://beer2code.com
279428,Greg Robbins,"<p>Programmer, Systems Administrator, Team Leader, Web Application and Ecommerce Architect. Based in San Francisco. Magento Certified Developer. <a href=""https://u.magento.com/certification/directory/dev/9900/"" rel=""nofollow noreferrer"">https://u.magento.com/certification/directory/dev/9900/</a></p>",,2010-02-23 12:04:18.293 UTC,2019-11-20 23:27:22.070 UTC,"San Francisco, CA, United States",600,85,0,69,,
280359,gotti00,,,2010-02-24 13:36:29.193 UTC,2019-11-28 10:15:45.030 UTC,Austria,101,4,0,20,,
280391,WeNeedAnswers,"<p>Professional Programmer for around 16 years.</p>

<p>Used to be a Pirate. Now a salary man. </p>

<p>Day Job: C#, Software Engineer for an Engineering Firm creating medical equipment.</p>

<p>Interests: Python, Go, F# ,Haskell and NoSQL</p>",,2010-02-24 14:25:29.317 UTC,2019-11-14 16:08:07.340 UTC,,4187,81,10,696,,
280454,Karan,,,2010-02-24 15:38:51.387 UTC,2019-11-30 21:38:49.087 UTC,India,9093,41,0,442,,https://kvsingh.github.io/
280622,Robert Bernstein,"<p>Senior Software Engineer on the Azure Storage team at Microsoft Corporation.</p>

<p>Also see <a href=""https://blogs.msdn.com/rob"" rel=""nofollow noreferrer"">https://blogs.msdn.com/rob</a></p>",,2010-02-24 19:19:06.987 UTC,2019-11-27 20:59:04.567 UTC,"Sterling, VA",743,286,0,91,,http://www.tardistech.com
280767,user280767,,,2010-02-24 22:42:36.893 UTC,2019-10-25 09:31:11.157 UTC,,1613,6,0,20,,
282668,Desper,"<p>Just a lonely &amp; desperate coder..</p>

<p>An aspiring traveller and Travel writer</p>

<p>A Noob in SEO</p>",,2010-02-27 12:25:49.037 UTC,2019-11-30 13:03:40.517 UTC,Sri Lanka,79,172,0,31,https://i.stack.imgur.com/ZeGvb.jpg?s=128&g=1,
282961,Joseph,,,2010-02-28 04:55:58.730 UTC,2010-02-28 04:55:58.730 UTC,,301,0,0,18,,
282968,MJB,"<p>Programmer, worrier, designer, manager</p>",,2010-02-28 05:25:29.823 UTC,2018-07-26 05:44:48.637 UTC,"San Francisco, CA",8497,142,47,926,,
283411,Hooman,,,2010-03-01 05:59:20.090 UTC,2019-11-30 22:33:00.817 UTC,,5210,109,1,86,,
283650,Reinstate Monica - Goodbye SE,"<p>Now I've had it. Stack Exchange is pretending this never happened: <a href=""https://meta.stackexchange.com/q/336526/144439"">Stack Overflow is doing me ongoing harm; it's time to fix it!</a>. They've made <a href=""https://meta.stackexchange.com/a/338012/144439"">a complete <strong>B*****m</strong></a> of it. They've had multiple warnings but just stopped listening. At a certain point you've got to draw the line.</p>

<p><strong>Time to leave SE.</strong></p>

<p>Thanks to the community for a great 10 years. I've learned a lot and had fun.</p>

<p>Goodbye.</p>

<p>-- The original <em>""<a href=""https://meta.stackexchange.com/questions/336024/how-can-we-put-pressure-on-stack-exchange-inc-without-damaging-the-community#comment1110223_336024"">I'm Spartacus</a>""</em> aka <strong>Wikis</strong>.</p>

<p>(<a href=""https://youtu.be/tFiQPkdb5Qs"" rel=""nofollow noreferrer"">Listen to Monica Cellio herself in an interview, here</a>).</p>",,2010-03-01 14:01:14.987 UTC,2019-11-28 16:56:14.437 UTC,Earth,3258,1261,5,559,https://i.stack.imgur.com/1v62X.png?s=128&g=1,
284341,Gulfam,I am android developer,,2010-03-02 11:03:54.693 UTC,2016-12-19 15:19:09.847 UTC,"Lahore, Pakistan",81,2,0,19,,
285707,Bryan Clark,<p>I am a Mobile Application Developer(iOS) for the Weather Channel.</p>,,2010-03-03 20:25:58.783 UTC,2017-06-06 19:44:16.277 UTC,"Atlanta, GA",193,15,0,57,,http://www.weather.com/mobile
285932,Kim Burgess,<p>Media nerd. Developer. Easily distracted by shiny things.</p>,,2010-03-04 02:50:55.213 UTC,2018-06-08 16:06:15.997 UTC,"Melbourne, Australia",427,181,0,59,,https://simple.industries
288851,Janiek Buysrogge,,,2010-03-08 14:30:47.920 UTC,2019-11-29 09:58:03.953 UTC,Belgium,994,190,1,52,,
291561,Doo Dah,,,2010-03-11 14:42:05.490 UTC,2019-11-20 19:44:21.183 UTC,,3353,515,4,215,,
292110,Tony Smith,,,2010-03-12 05:11:06.413 UTC,2019-11-22 16:11:24.737 UTC,,679,56,2,66,,
292288,Dima,,,2010-03-12 10:46:08.413 UTC,2019-11-29 17:11:18.617 UTC,United Kingdom,63,3,0,20,,
292488,Aaron Schultz,,,2010-03-12 16:32:01.013 UTC,2019-11-22 03:10:27 UTC,"Redmond, WA",695,13,7,32,,
292633,seth,"<p>CTO, FarmersWeb LLC</p>",,2010-03-12 20:07:14.780 UTC,2015-12-04 23:13:04.320 UTC,"Brooklyn, NY",2021,4,0,81,,http://www.sethsyberg.com
293819,shebang,Stand back...I am about to program computers!,,2010-03-15 08:51:05.170 UTC,2019-11-15 13:54:16.963 UTC,"Austin, TX",1610,31,1,31,,
295076,baol,"<blockquote>
  <p><strong>Chunky bacon!!</strong></p>
</blockquote>",,2010-03-16 19:31:04.187 UTC,2019-11-30 13:50:19.580 UTC,"Berlin, Germany",3949,292,40,200,,
296174,Dustin Pfannenstiel,<p>I'm an independent iPhone App developer.</p>,,2010-03-18 02:18:28.990 UTC,2019-11-29 16:44:05.270 UTC,"Austin, TX, United States",450,87,4,89,,http://www.nth-estate.com
296418,Nikhil Jain,"<p><strong>Software Engineer working on Object Oriented Perl, Python, Big data analytic, Natural Language Processing, Machine Learning, Core Java</strong></p>",,2010-03-18 10:51:09.347 UTC,2019-10-29 09:55:16.290 UTC,India,7522,887,74,811,https://i.stack.imgur.com/zZyu2.jpg?s=128&g=1,http://stackoverflow.com
297915,poswald,,,2010-03-20 07:28:58.700 UTC,2011-10-25 04:49:11.433 UTC,,1485,10,1,32,,
300535,Anthony,,,2010-03-24 05:24:30.007 UTC,2013-09-22 20:19:30.677 UTC,,1577,44,1,47,,
301198,Cristian T,,,2010-03-24 20:50:18.197 UTC,2019-11-20 16:11:24.647 UTC,Spain,1970,2100,30,181,https://i.stack.imgur.com/DTqoo.jpg,
301354,Bruno DeGoia,<p>.</p>,,2010-03-25 01:36:56.197 UTC,2015-02-15 05:32:48.510 UTC,"Steenwijkerland, The Netherlands",156,162,0,18,https://www.gravatar.com/avatar/04d4556af535e00db824ae56aa25b0fb?s=128&d=identicon&r=PG&f=1,http://brunodegoia.blogspot.com/
301637,Spock,<p>I'm a developer who enjoys writing testable software.</p>,,2010-03-25 11:33:17.337 UTC,2019-10-25 02:54:00.900 UTC,"Melbourne, Australia",6583,137,1,590,,http://blog.rajsoftware.com/
302813,WhoIsRich,"<p>Computers started as a hobby, and now I work as a Systems Administrator.</p>

<p>I like sharing knowledge, and try to believe in the greater good.</p>",,2010-03-26 19:37:55.640 UTC,2019-11-30 20:12:27.880 UTC,United Kingdom,3383,367,2,156,,http://www.greycube.com
303343,sevens,,,2010-03-27 20:58:22.007 UTC,2014-06-06 11:39:31.417 UTC,,2173,75,0,148,,
303477,bsr,,,2010-03-28 07:19:01.130 UTC,2019-11-30 20:09:55.063 UTC,"Columbus, OH",45570,803,3,861,https://www.gravatar.com/avatar/a33dc35cc7a3747fd3b9a666a31a2533?s=128&d=identicon&r=PG&f=1,
303605,skujins,,,2010-03-28 14:01:31.660 UTC,2018-11-06 08:54:36.353 UTC,,275,14,0,27,,
305096,JohnC,,,2010-03-30 13:02:52.967 UTC,2010-08-20 18:13:11.320 UTC,,145,0,0,50,,
307737,nortally,IT professional,,2010-04-02 15:02:48.337 UTC,2018-02-16 19:47:05.457 UTC,"Albany, CA",297,38,0,31,,
307922,Chuck D,,,2010-04-02 19:53:56.090 UTC,2018-11-08 22:12:22.403 UTC,"Cape Elizabeth, ME",1388,29,5,82,,http://www.freelunchlabs.com/
309846,ifree,<p>Game Developer</p>,,2010-04-06 08:27:06.427 UTC,2019-11-29 12:15:56.107 UTC,,229,143,0,55,,
310068,Starkey,<p>Software is my business.</p>,,2009-11-05 16:05:51.153 UTC,2019-11-30 03:37:15.963 UTC,Colorado,9153,1021,43,838,,http://www.seanstarkey.com
310844,MiKo,,,2010-04-07 10:08:21.120 UTC,2018-01-08 12:38:48.330 UTC,,189,21,1,15,,http://mikosworld.blogspot.com
311367,OndraSej,,,2010-04-07 20:30:07.553 UTC,2016-10-02 08:21:01.580 UTC,Czech Republic,532,0,0,19,,http://www.ondrejsykora.com
311471,Manca Weeks,,,2010-04-07 23:29:55.833 UTC,2011-02-07 02:45:45.830 UTC,,1133,0,0,160,,http://www.manca.com
311804,Guido,,,2010-04-08 10:18:29.590 UTC,2017-08-07 14:18:54.787 UTC,,4807,1,0,150,,
312691,dteoh,,,2010-04-09 10:36:55.060 UTC,2019-11-30 02:38:18.253 UTC,,4724,59,4,81,https://i.stack.imgur.com/hV9ZI.png?s=128&g=1,https://dteoh.com
312891,Basant B. Pandey,,,2010-04-09 14:41:37.270 UTC,2018-07-17 12:19:12.250 UTC,India,357,16,2,160,,http://sharepointfordeveloper.blogspot.com/
312951,Amichai,,,2010-04-09 15:44:11.827 UTC,2018-03-07 02:55:06.907 UTC,"Bronx, NY",1134,484,0,186,,
313115,Sunyatasattva,,,2010-04-09 19:30:04.630 UTC,2019-11-28 14:40:09.057 UTC,Italy,4692,103,76,323,https://www.gravatar.com/avatar/c9006fec0ebf4d3604130af03e7ceb09?s=256&d=identicon&r=PG,
313756,lindes,"<p>Just another software geek... and aspiring polymath.  (Also: photographer, aspiring filmmaker, artist, etc.)</p>",,2010-04-11 02:59:13.710 UTC,2019-11-14 06:48:18.253 UTC,Earth,6934,1198,18,396,,http://photo.lindes.net/
314560,James,,,2010-04-12 13:42:36.667 UTC,2017-04-21 18:26:48.830 UTC,United Kingdom,2054,9,1,38,,
317522,Paulo Merson,"<p><a href=""https://www.linkedin.com/in/paulomerson"" rel=""nofollow noreferrer"">https://www.linkedin.com/in/paulomerson</a></p>",,2010-04-15 13:24:13.713 UTC,2019-11-26 16:45:43.863 UTC,,7175,647,5,621,https://i.stack.imgur.com/y7DXx.jpg,
317605,sergiofbsilva,<p>Enterprise Web Applications Developer</p>,,2010-04-15 14:37:45.777 UTC,2019-11-29 16:24:52.390 UTC,"Lisbon, Portugal",1480,53,6,150,,
317760,darri,,,2010-04-15 17:05:35.867 UTC,2019-11-30 13:00:08.333 UTC,Iceland,560,811,1,45,,http://jminor.org
317968,agebrock,,,2010-04-15 20:36:43.877 UTC,2016-03-16 13:19:01.523 UTC,,439,1,0,16,,
318701,BTmuney,,,2010-04-16 16:30:43.147 UTC,2010-08-12 04:01:31.740 UTC,"San Leandro, CA",125,0,0,15,,
320862,szupie,<p>UX Designer</p>,,2010-04-20 00:04:58.027 UTC,2019-11-29 00:01:34.387 UTC,United States,776,263,5,46,https://www.gravatar.com/avatar/5fd61dad923bd58a28d4fbf2ef46a0b1?s=128&d=identicon&r=PG&f=1,http://ohAngii.com
322017,Nicolas,<p>I like to do stuff.</p>,,2010-04-21 07:09:35.823 UTC,2019-11-29 10:22:13.867 UTC,South Africa,876,65,18,69,,
